"strap","Parcelno"
"R0114265","146318348042"
"R0114266","146318348043"
"R0114267","146318348044"
"R0114268","146318348045"
"R0114270","146520000014"
"R0114271","146112004011"
"R0114272","146112004001"
"R0114273","146112004003"
"R0114277","146112004008"
"R0114280","146312224024"
"R0114281","146312225025"
"R0114282","146515011001"
"R0114283","146515011002"
"R0114284","146514018002"
"R0114285","146515011004"
"R0114286","146332226001"
"R0114287","146332226002"
"R0114288","146332226003"
"R0114289","146332226004"
"R0114290","145701413018"
"R0114291","146318349002"
"R0114292","157926200003"
"R0114295","146330252002"
"R0114297","146318205008"
"R0114298","146330613011"
"R0114299","146125478002"
"R0114302","158313400006"
"R0114303","131509046003"
"R0114304","146528307001"
"R0114305","146528307002"
"R0114306","146528307003"
"R0114307","146528307004"
"R0114308","146528307005"
"R0114309","146528307006"
"R0114310","146528307007"
"R0114311","146528307008"
"R0114312","146528307009"
"R0114313","146528307010"
"R0114314","146528307011"
"R0114315","146528307012"
"R0114316","146528307014"
"R0114317","146528307015"
"R0114318","146528307016"
"R0114319","146528307017"
"R0114320","146528307018"
"R0114321","146528310001"
"R0114322","146528310002"
"R0114323","146528310003"
"R0114324","146528307022"
"R0114325","146528307023"
"R0114326","146528308001"
"R0114327","146528307025"
"R0114328","146528307026"
"R0114409","146317325001"
"R0114410","146127006001"
"R0114411","131715000030"
"R0114412","157916000017"
"R0114413","120318403007"
"R0114414","120318104012"
"R0114415","157519111015"
"R0114416","120319000006"
"R0114417","157905000034"
"R0114421","146312226001"
"R0114422","146312226002"
"R0114423","146312226003"
"R0114424","146312226004"
"R0114425","146312226005"
"R0114426","146312226006"
"R0114427","146312227001"
"R0114428","146312227002"
"R0114429","146312227003"
"R0114430","146312227004"
"R0114431","146312228001"
"R0114432","146312228002"
"R0114433","146312228003"
"R0114434","146312228004"
"R0114435","146312229001"
"R0114436","146312229002"
"R0114437","146312229003"
"R0114438","146312229004"
"R0114439","146312229005"
"R0114440","146312229006"
"R0114441","131508009001"
"R0114442","157528000025"
"R0114443","131508009002"
"R0114444","146136200063"
"R0114445","157522000018"
"R0114446","157517100008"
"R0114447","146106000066"
"R0114451","157732000010"
"R0114452","146533400052"
"R0114453","146533400053"
"R0114454","157935000002"
"R0114459","157508483001"
"R0114460","120318114002"
"R0114461","120318114003"
"R0114462","120318117001"
"R0114463","157706206008"
"R0114464","157507128002"
"R0114465","157507128003"
"R0114466","157507128004"
"R0114467","157507128005"
"R0114468","157507128006"
"R0114469","157507128007"
"R0114470","157507128008"
"R0114471","157507128009"
"R0114472","157507128010"
"R0114473","157507128011"
"R0114474","157507128012"
"R0114475","157507128013"
"R0114476","157507128014"
"R0114477","157507130001"
"R0114478","157507130002"
"R0114479","157507130003"
"R0114480","157507130004"
"R0114481","157507130005"
"R0114482","157507130006"
"R0114483","157507130007"
"R0114484","157507130008"
"R0114485","157507130009"
"R0114486","157507130010"
"R0114487","157507130011"
"R0114488","157507129001"
"R0114489","157507129002"
"R0114490","157507129003"
"R0114491","157507129004"
"R0114492","157507129005"
"R0114493","157507129006"
"R0114494","157507129007"
"R0114495","157507129008"
"R0114496","157507129009"
"R0114497","157507129010"
"R0114498","157507130012"
"R0114499","157507130013"
"R0114500","157507130014"
"R0114501","157507130015"
"R0114502","157507130016"
"R0114503","157507130017"
"R0114504","157507130018"
"R0114505","157507130019"
"R0114506","157507130020"
"R0114507","157507130023"
"R0114508","157507130024"
"R0114509","157507130025"
"R0114510","157507130026"
"R0114511","157507130027"
"R0114512","157507130028"
"R0114513","157507130029"
"R0114514","157507130030"
"R0114515","157507130031"
"R0114516","157507130032"
"R0114517","157507130033"
"R0114518","157507130034"
"R0114519","157507130035"
"R0114520","157507130036"
"R0114521","157507130037"
"R0114522","157507130038"
"R0114523","157507130039"
"R0114524","157507130040"
"R0114525","157507130041"
"R0114526","157507130042"
"R0114527","157507130043"
"R0114528","157507130044"
"R0114529","157507130045"
"R0114530","157507130046"
"R0114531","157518312002"
"R0114532","157518312003"
"R0114533","157518313001"
"R0114534","157518313002"
"R0114535","157518313003"
"R0114536","157518313004"
"R0114537","157518314001"
"R0114538","157518314002"
"R0114539","157518314003"
"R0114540","157518315001"
"R0114541","157518315002"
"R0114542","157518315003"
"R0114543","157518316001"
"R0114544","157518316002"
"R0114545","157518316003"
"R0114546","157518317001"
"R0114547","157518317002"
"R0114548","157518317003"
"R0114549","157518318001"
"R0114550","157518318002"
"R0114551","157518318003"
"R0114552","157518318004"
"R0114553","157518318005"
"R0114554","157518319001"
"R0114555","157518319002"
"R0114556","157518319003"
"R0114557","157518319004"
"R0114558","157518319005"
"R0114559","157518320001"
"R0114560","157518320002"
"R0114561","157518320003"
"R0114562","157518321001"
"R0114563","157518321002"
"R0114564","157518321003"
"R0114565","157518322001"
"R0114566","157518322002"
"R0114567","157518322003"
"R0114568","157518322004"
"R0114569","157518322005"
"R0114570","157518323001"
"R0114571","157518323002"
"R0114572","157518323003"
"R0114573","157518324001"
"R0114574","157518324002"
"R0114575","157518324003"
"R0114576","157518324004"
"R0114577","157518324005"
"R0114578","157518325001"
"R0114579","157518325002"
"R0114580","157518325003"
"R0114581","157518326001"
"R0114582","157518326002"
"R0114583","157518326003"
"R0114584","157518327001"
"R0114585","157518327002"
"R0114586","157518327003"
"R0114587","157518327004"
"R0114588","157518327005"
"R0114589","157518328001"
"R0114590","157518328002"
"R0114591","157518328003"
"R0114592","157518328004"
"R0114593","157518328005"
"R0114594","157518329001"
"R0114595","157518329002"
"R0114596","157518329003"
"R0114597","157518329004"
"R0114598","157518329005"
"R0114599","157518330001"
"R0114600","157518330002"
"R0114601","157518330003"
"R0114602","157518330004"
"R0114603","157518331001"
"R0114604","157518331002"
"R0114605","157518331003"
"R0114606","157518332001"
"R0114607","157518332002"
"R0114608","157518332003"
"R0114609","157518332004"
"R0114610","157518332005"
"R0114611","157518333001"
"R0114612","157518333002"
"R0114613","157518333003"
"R0114614","157518333004"
"R0114615","157518333005"
"R0114616","157518334001"
"R0114617","157518334002"
"R0114618","157518334003"
"R0114619","157518335001"
"R0114620","157518335002"
"R0114621","157518335003"
"R0114622","157518335004"
"R0114623","157518335005"
"R0114624","157518336001"
"R0114625","157518336002"
"R0114626","157518336003"
"R0114627","157518336004"
"R0114628","157518336005"
"R0114629","157518337001"
"R0114630","157518337002"
"R0114631","157518337003"
"R0114632","157518337004"
"R0114633","157518338001"
"R0114634","157518338002"
"R0114635","157518338003"
"R0114636","157518339001"
"R0114637","157518339002"
"R0114638","157518339003"
"R0114639","157518340001"
"R0114640","157518340002"
"R0114641","157518340003"
"R0114642","157518340004"
"R0114643","157518340005"
"R0114644","146122000068"
"R0114645","146122000066"
"R0114646","146122000061"
"R0114647","146127000060"
"R0114648","146122000064"
"R0114649","146127000062"
"R0114650","146127000057"
"R0114651","146319404003"
"R0114652","131926000014"
"R0114655","146314224002"
"R0114656","146314224003"
"R0114657","146314224004"
"R0114658","146314224005"
"R0114659","146314224006"
"R0114660","146314224007"
"R0114661","146314224008"
"R0114662","146314224009"
"R0114663","146314224010"
"R0114664","146125182001"
"R0114665","146331258002"
"R0114666","146330253002"
"R0114667","146112005002"
"R0114668","146112005003"
"R0114669","146112005004"
"R0114670","146112005005"
"R0114671","146112005006"
"R0114672","146112005007"
"R0114673","146112005008"
"R0114674","146112007001"
"R0114676","146112005011"
"R0114677","146112005012"
"R0114678","146112005013"
"R0114679","146112005014"
"R0114680","146112005015"
"R0114681","146112005016"
"R0114682","146112005017"
"R0114686","131926000017"
"R0114687","146302422002"
"R0114688","146302422003"
"R0114689","146302422004"
"R0114690","146302422007"
"R0114691","146302422008"
"R0114692","146302422009"
"R0114693","146302422010"
"R0114694","146302422006"
"R0114695","146119000109"
"R0114697","120318413009"
"R0114698","146330442019"
"R0114699","146318114002"
"R0114700","146318114003"
"R0114701","146318114004"
"R0114702","146318114005"
"R0114703","146318114006"
"R0114704","146318114007"
"R0114705","146318114008"
"R0114706","146318114009"
"R0114707","146318114010"
"R0114708","146318114011"
"R0114709","146318114012"
"R0114710","146318114013"
"R0114711","146318114014"
"R0114712","146318114015"
"R0114713","146318114016"
"R0114714","146318114017"
"R0114715","146318114018"
"R0114716","146318114019"
"R0114717","146318114020"
"R0114718","132100000096"
"R0114719","132100000097"
"R0114720","145935000048"
"R0114724","145917000012"
"R0114727","157916000018"
"R0114728","146330495001"
"R0114729","146321008002"
"R0114734","157508237002"
"R0114735","157508237003"
"R0114736","157508237004"
"R0114737","157508237005"
"R0114738","157508237006"
"R0114739","157508237007"
"R0114740","157508237008"
"R0114749","157508237009"
"R0114784","146330254002"
"R0114793","157519405002"
"R0114794","157519405003"
"R0114795","157519405004"
"R0114796","157519405005"
"R0114797","157519405006"
"R0114798","157519405007"
"R0114799","157519405008"
"R0114800","157519405009"
"R0114801","157519405010"
"R0114802","157519405011"
"R0114803","157519405013"
"R0114804","157519405014"
"R0114805","157519405015"
"R0114806","157519405016"
"R0114807","157519405017"
"R0114808","157519401001"
"R0114809","157519401002"
"R0114810","157519401003"
"R0114811","157519401004"
"R0114812","157519401005"
"R0114813","157519401006"
"R0114814","157519401007"
"R0114815","157519401008"
"R0114816","157519401009"
"R0114817","157519401010"
"R0114818","157519401011"
"R0114819","157519401012"
"R0114820","157519401013"
"R0114821","157519401014"
"R0114822","157519401015"
"R0114823","157519401016"
"R0114824","157519401017"
"R0114825","157519401018"
"R0114826","157519401019"
"R0114827","157519401020"
"R0114828","157519401021"
"R0114829","157519401022"
"R0114830","157519401023"
"R0114831","157519401024"
"R0114832","157519401025"
"R0114833","157519401026"
"R0114834","157519401027"
"R0114835","157519401028"
"R0114836","157519401029"
"R0114837","157519401030"
"R0114838","157519401031"
"R0114839","157519401032"
"R0114840","157519401033"
"R0114841","157519401034"
"R0114842","157519401035"
"R0114843","157519401036"
"R0114844","157519401037"
"R0114845","157519401038"
"R0114846","157519401039"
"R0114847","157519401040"
"R0114848","157519401041"
"R0114849","157519401042"
"R0114850","157519401043"
"R0114851","157519401044"
"R0114852","157519401045"
"R0114853","157519401046"
"R0114854","157519401047"
"R0114855","157519401048"
"R0114856","157519401049"
"R0114857","157519401050"
"R0114858","157519401051"
"R0114859","157519401052"
"R0114860","157519404001"
"R0114861","157519404002"
"R0114862","157519404003"
"R0114863","157519404004"
"R0114864","157519404005"
"R0114865","157519404006"
"R0114866","157519404007"
"R0114867","157519404008"
"R0114868","157519404009"
"R0114869","157519404010"
"R0114870","157519404011"
"R0114871","157519404012"
"R0114872","157519404013"
"R0114873","157519404014"
"R0114874","157519404015"
"R0114875","157519404016"
"R0114876","157519404017"
"R0114877","157519404018"
"R0114878","157519403001"
"R0114879","157519403002"
"R0114880","157519403003"
"R0114881","157519403004"
"R0114882","157519403005"
"R0114883","157519403006"
"R0114884","157519403007"
"R0114885","157519403008"
"R0114886","157519403009"
"R0114887","157519403010"
"R0114888","157519403011"
"R0114889","157519403012"
"R0114890","157519403013"
"R0114891","157519403014"
"R0114892","157519403015"
"R0114893","157519403016"
"R0114894","157519403017"
"R0114895","157519403018"
"R0114896","157519401053"
"R0114898","146112006001"
"R0114899","146112006002"
"R0114900","146112006003"
"R0114901","146112006004"
"R0114903","146113132001"
"R0114904","146113132003"
"R0114905","146113132004"
"R0114908","146318221002"
"R0114909","131715000031"
"R0114910","131715000032"
"R0114911","120529100004"
"R0114912","146524233001"
"R0114913","146113417032"
"R0114914","120306000033"
"R0114916","157514301005"
"R0114919","158313104006"
"R0114920","158321211016"
"R0114921","158321211017"
"R0114922","157724006006"
"R0114923","131936000008"
"R0114924","146309009001"
"R0114925","146309009003"
"R0114926","146309009004"
"R0114927","146309009005"
"R0114928","146309009006"
"R0114929","146309009007"
"R0114930","146309009008"
"R0114931","146309009009"
"R0114932","146309009010"
"R0114933","146309012001"
"R0114934","146309009012"
"R0114935","146309009013"
"R0114936","146309009014"
"R0114937","146309011001"
"R0114938","146309009016"
"R0114939","146309014001"
"R0114940","146309009018"
"R0114941","146309009019"
"R0114942","146309009020"
"R0114943","146309009021"
"R0114944","146309009022"
"R0114945","146309009023"
"R0114946","146309009024"
"R0114948","146309009026"
"R0114949","146309009027"
"R0114950","146309009028"
"R0114951","146309009029"
"R0114952","146309009030"
"R0114953","146309009031"
"R0114954","146309009032"
"R0114956","120318204001"
"R0114957","131706000008"
"R0114958","131707004001"
"R0114959","120329001001"
"R0114960","131726001002"
"R0114961","131726001003"
"R0114962","131726001004"
"R0114964","131710000026"
"R0114965","131507401001"
"R0114966","131507401002"
"R0114967","131507401003"
"R0114968","131507401004"
"R0114969","131507401005"
"R0114970","131507401006"
"R0114971","131507401007"
"R0114972","131507401008"
"R0114973","131507437001"
"R0114974","131507437002"
"R0114975","131507437003"
"R0114976","131507437004"
"R0114977","131507403001"
"R0114978","131507403002"
"R0114979","131507403003"
"R0114980","131507403004"
"R0114981","131507403005"
"R0114982","131507403006"
"R0114983","131507403007"
"R0114984","131507403008"
"R0114985","131507403009"
"R0114986","131507403010"
"R0114987","131507403011"
"R0114988","131507403012"
"R0114989","131507403013"
"R0114990","131507438001"
"R0114991","131507438002"
"R0114992","131507438003"
"R0114993","131507438004"
"R0114994","131507438005"
"R0114995","131507438006"
"R0114996","131507438007"
"R0114997","131507438008"
"R0114998","131507438009"
"R0114999","131507438010"
"R0115000","131507438011"
"R0115001","131507438012"
"R0115002","131507438013"
"R0115003","131507438014"
"R0115004","131507401009"
"R0115005","131507401010"
"R0115006","131507437006"
"R0115007","131507401012"
