"","id.musa","address","id.apn","id.acct","lot.sqft"
"6513",2411,"307 CLIFFROSE  CT  LAFAYETTE Colorado","146533313034","R0116457",7486
"6514",5943,"319 CLIFFROSE  CT  LAFAYETTE Colorado","146533313037","R0116460",6038
"6515",11290,"2950 ISLAND  DR  BOULDER Colorado","146320266025","R0116521",8937
"6516",2730,"375 LODGEWOOD  LN  LAFAYETTE Colorado","146533318004","R0116591",9983
"6517",10992,"381 LODGEWOOD  LN  LAFAYETTE Colorado","146533318007","R0116594",7995
"6518",2318,"1009 CREEK  CT  LONGMONT Colorado","131508312001","R0116600",22569
"6519",5917,"4090 OLD WESTBURY  CT  BOULDER Colorado","146317423008","R0116610",8143
"6520",918,"4025 SAVANNAH  CT  BOULDER Colorado","146317429007","R0116631",7507
"6521",5827,"4141 HAMPTON S CIR  BOULDER Colorado","146317410009","R0116691",7669
"6522",3594,"4254 HAMPTON S CIR  BOULDER Colorado","146317406013","R0116697",9827
"6523",11111,"4564 HAMPTON S CIR  BOULDER Colorado","146317406021","R0116705",8821
"6524",5499,"4694 HAMPTON S CIR  BOULDER Colorado","146317406028","R0116712",8311
"6525",6051,"4647 HAMPTON S CIR  BOULDER Colorado","146317407004","R0116716",7109
"6526",4978,"3980 MONTCLAIR  LN  BOULDER Colorado","146317407016","R0116728",7061
"6527",2389,"4300 HAMPTON S CIR  BOULDER Colorado","146317409007","R0116741",7295
"6528",7335,"4120 HAMPTON S CIR  BOULDER Colorado","146317409014","R0116748",7233
"6529",2234,"2724 WESTLAKE  CT  LONGMONT Colorado","120529124002","R0116754",11188
"6530",1563,"2700 WESTLAKE  CT  LONGMONT Colorado","120529124005","R0116757",8090
"6531",6436,"7733 CRESTVIEW  DR  UNINCORPORATED Colorado","131528213003","R0116790",44456
"6532",4006,NA,"131528214001","R0116801",56466
"6533",5363,"7735 CRESTVIEW  LN  UNINCORPORATED Colorado","131528214009","R0116809",38883
"6534",7645,"7719 CRESTVIEW  LN  UNINCORPORATED Colorado","131528214010","R0116810",34794
"6535",4472,"7760 CRESTVIEW  LN  UNINCORPORATED Colorado","131528214018","R0116818",44003
"6536",11193,"6 EAGLE NEST  LN  LYONS Colorado","120318205004","R0116898",15935
"6537",6187,"107 EAGLE CANYON  CIR  LYONS Colorado","120318205017","R0116911",13054
"6538",1538,"105 EAGLE CANYON  CIR  LYONS Colorado","120318205018","R0116912",12410
"6539",725,"104 EAGLE CANYON  CIR  LYONS Colorado","120318206003","R0116917",14094
"6540",4068,"2112 CREEKSIDE  DR  LONGMONT Colorado","131516421001","R0116925",32017
"6541",4028,"1403 LINCOLN  CIR  LONGMONT Colorado","120528437014","R0116961",7337
"6542",6789,"1451 LINCOLN  CIR  LONGMONT Colorado","120528437022","R0116969",7262
"6543",10577,"1726 LINCOLN  ST  LONGMONT Colorado","120528438007","R0116977",6398
"6544",1366,"2400 EAGLEVIEW  CIR  LONGMONT Colorado","131516307001","R0116988",10690
"6545",707,"2319 CREEKSIDE  DR  LONGMONT Colorado","131516301003","R0116991",8014
"6546",988,"2308 CREEKSIDE  DR  LONGMONT Colorado","131516303005","R0117000",9182
"6547",1392,"2300 CREEKSIDE  DR  LONGMONT Colorado","131516303007","R0117002",8243
"6548",3576,"2240 CREEKSIDE  DR  LONGMONT Colorado","131516303008","R0117003",8363
"6549",6572,"2228 CREEKSIDE  DR  LONGMONT Colorado","131516303011","R0117006",7968
"6550",6852,"2212 CREEKSIDE  DR  LONGMONT Colorado","131516303015","R0117010",8366
"6551",441,"2215 BARN SWALLOW  DR  LONGMONT Colorado","131516303021","R0117016",8467
"6552",5238,"2227 BARN SWALLOW  DR  LONGMONT Colorado","131516303023","R0117018",8970
"6553",2940,"2233 BARN SWALLOW  DR  LONGMONT Colorado","131516303024","R0117019",9061
"6554",7686,"2251 BARN SWALLOW  DR  LONGMONT Colorado","131516303027","R0117022",8181
"6555",352,"2226 BARN SWALLOW  DR  LONGMONT Colorado","131516305008","R0117041",10527
"6556",2162,"2220 BARN SWALLOW  DR  LONGMONT Colorado","131516305009","R0117042",9959
"6557",6292,"2366 EAGLEVIEW  CIR  LONGMONT Colorado","131516306001","R0117046",10905
"6558",2598,"788 ZAMIA  CT  BOULDER Colorado","146112008008","R0117062",9575
"6559",7454,"848 YELLOW PINE  AVE  BOULDER Colorado","146112010011","R0117081",5587
"6560",8896,"944 YELLOW PINE  AVE  BOULDER Colorado","146112010012","R0117082",4678
"6561",1861,"1471 ALPINE  ST  LONGMONT Colorado","120535103007","R0117101",9710
"6562",12,"1635 ALPINE  ST  LONGMONT Colorado","120535104009","R0117116",8669
"6563",10846,"1454 ALPINE  ST  LONGMONT Colorado","120535107003","R0117128",6997
"6564",9047,"3101 MARLIN  DR  LONGMONT Colorado","120529219008","R0117153",12406
"6565",10170,"3136 MARLIN  DR  LONGMONT Colorado","120529220011","R0117165",7545
"6566",10611,"3142 MARLIN  DR  LONGMONT Colorado","120529220012","R0117166",7755
"6567",4174,"3148 MARLIN  DR  LONGMONT Colorado","120529220013","R0117167",8624
"6568",976,"3100 CAPTAINS  LN  LONGMONT Colorado","120529221004","R0117171",14586
"6569",11348,"2220 MARINER  DR  LONGMONT Colorado","120529223010","R0117192",11856
"6570",3993,"7181 LONGVIEW  DR  UNINCORPORATED Colorado","131530011002","R0117221",29773
"6571",11045,"7283 LONGVIEW  DR  UNINCORPORATED Colorado","131530011011","R0117230",23167
"6572",6843,"5342 DESERT MOUNTAIN  CT  BOULDER Colorado","146312235008","R0117243",12494
"6573",359,"5371 DESERT MOUNTAIN  CT  BOULDER Colorado","146312235016","R0117251",11661
"6574",4245,"5367 PINE VALLEY  CT  BOULDER Colorado","146312235036","R0117271",11997
"6575",9133,"2055 BUCHANAN  PT  LAFAYETTE Colorado","146533407008","R0117312",14616
"6576",5658,"2433 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504008004","R0117334",14239
"6577",5073,"2411 HIGH LONESOME  TRL  LAFAYETTE Colorado","157504008010","R0117340",8827
"6578",7414,"2407 HIGH LONESOME  TRL  LAFAYETTE Colorado","157504008011","R0117341",8810
"6579",1898,"2429 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504008026","R0117356",11007
"6580",6260,"2425 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504008027","R0117357",9865
"6581",9797,"2413 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504008030","R0117360",8200
"6582",9259,"5448 115TH N ST  UNINCORPORATED Colorado","146502006001","R0117387",130710
"6583",89,"5612 115TH N ST  UNINCORPORATED Colorado","146502001004","R0117390",88146
"6584",1981,"275 CHERRYWOOD N DR  LAFAYETTE Colorado","157510414005","R0117408",5911
"6585",865,"2305 AUTUMN RIDGE  BLVD  LAFAYETTE Colorado","157510413004","R0117416",6149
"6586",3617,"1887 RELIANCE  CIR  SUPERIOR Colorado","157529202006","R0117444",4996
"6587",9576,"1867 RELIANCE  CIR  SUPERIOR Colorado","157529202008","R0117446",5059
"6588",10939,"1847 RELIANCE  CIR  SUPERIOR Colorado","157529202010","R0117448",4780
"6589",4587,"1797 RELIANCE  CIR  SUPERIOR Colorado","157529202015","R0117453",5007
"6590",3983,"1677 RELIANCE  CIR  SUPERIOR Colorado","157529202027","R0117465",7539
"6591",3867,"1812 RELIANCE  CIR  SUPERIOR Colorado","157529203008","R0117480",7264
"6592",2820,"1620 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019006","R0117509",7890
"6593",9620,"1632 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019009","R0117512",9543
"6594",8217,"1652 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019014","R0117517",7955
"6595",8253,"1656 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019015","R0117518",8791
"6596",569,"1676 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019020","R0117523",7015
"6597",8567,"1692 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019024","R0117527",7290
"6598",2772,"1631 WANEKA LAKE  TRL  LAFAYETTE Colorado","157504019035","R0117538",8318
"6599",3553,"729 PASCHAL  DR  LAFAYETTE Colorado","157504019047","R0117550",8576
"6600",2054,"705 PASCHAL  DR  LAFAYETTE Colorado","157504019053","R0117556",7508
"6601",6604,"728 PASCHAL  DR  LAFAYETTE Colorado","157504019074","R0117577",9538
"6602",8482,"3087 3RD  ST  BOULDER Colorado","146124315001","R0117614",17044
"6603",10153,"2120 19TH  ST  BOULDER Colorado","146330458001","R0117617",3422
"6604",2030,"229 WELCH  DR  LYONS Colorado","120319121004","R0117635",10542
"6605",1704,"4087 HAWTHORNE  CIR  LONGMONT Colorado","131507404001","R0117694",8108
"6606",4071,"6385 SNOWBERRY  LN  UNINCORPORATED Colorado","131531009002","R0117711",32105
"6607",9798,"6331 SNOWBERRY  LN  UNINCORPORATED Colorado","131531009006","R0117715",29206
"6608",3215,"6346 SNOWBERRY  LN  UNINCORPORATED Colorado","131531009011","R0117720",30072
"6609",4014,"6339 SOMERSET  DR  UNINCORPORATED Colorado","131531009015","R0117724",33104
"6610",10408,"8583 STRAWBERRY  LN  UNINCORPORATED Colorado","131531010012","R0117744",32710
"6611",2011,"6484 STRAWBERRY  CT  UNINCORPORATED Colorado","131531010017","R0117749",28533
"6612",8944,"307 CHERRYWOOD N DR  LAFAYETTE Colorado","157510416004","R0117760",7411
"6613",6844,"323 SPRUCEWOOD  CT  LAFAYETTE Colorado","157510416008","R0117764",9945
"6614",979,"435 PINEWOOD  CIR  LAFAYETTE Colorado","157510412006","R0117792",8034
"6615",9083,"442 PINEWOOD  CIR  LAFAYETTE Colorado","157510419002","R0117798",6028
"6616",1955,"434 PINEWOOD  CIR  LAFAYETTE Colorado","157510419004","R0117800",6959
"6617",6354,"437 CHERRYWOOD  DR  LAFAYETTE Colorado","157510419006","R0117802",6020
"6618",2787,"446 CHERRYWOOD S DR  LAFAYETTE Colorado","157510420001","R0117805",7324
"6619",7200,"442 CHERRYWOOD S DR  LAFAYETTE Colorado","157510420002","R0117806",6341
"6620",2938,"400 CHERRYWOOD W DR  LAFAYETTE Colorado","157510420005","R0117809",7245
"6621",2050,"316 CHERRYWOOD N DR  LAFAYETTE Colorado","157510420014","R0117818",7816
"6622",981,"292 CHERRYWOOD N DR  LAFAYETTE Colorado","157510420019","R0117823",6659
"6623",1853,"2377 CEDARWOOD  CIR  LAFAYETTE Colorado","157510420025","R0117829",6117
"6624",2626,"3660 19TH  ST  BOULDER Colorado","146319131007","R0117925",33458
"6625",7906,"1475 LINCOLN  CIR  LONGMONT Colorado","120528439004","R0117929",7680
"6626",1819,"1418 LINCOLN  CIR  LONGMONT Colorado","120528440008","R0117949",9917
"6627",1083,"325 VERNIER  AVE  LAFAYETTE Colorado","157503225007","R0118001",7779
"6628",1137,"350 ZENITH  AVE  LAFAYETTE Colorado","157503227001","R0118012",8273
"6629",8954,"350 MERCATOR  AVE  LAFAYETTE Colorado","157503218004","R0118045",7273
"6630",4977,"390 MERCATOR  AVE  LAFAYETTE Colorado","157503218006","R0118047",7102
"6631",6391,"180 MERCATOR  AVE  LAFAYETTE Colorado","157503231006","R0118059",7098
"6632",5553,"133 ZENITH  AVE  LAFAYETTE Colorado","157503231011","R0118064",6690
"6633",11286,"210 ZENITH  AVE  LAFAYETTE Colorado","157503232003","R0118100",7270
"6634",2897,"166 ZENITH  AVE  LAFAYETTE Colorado","157503232006","R0118103",7052
"6635",1587,"1340 LAMBERT  CIR  LAFAYETTE Colorado","157503232022","R0118119",14110
"6636",6481,"1308 LAMBERT  CIR  LAFAYETTE Colorado","157503232030","R0118127",8286
"6637",5100,"2758 WHITE OAK W CT  LAFAYETTE Colorado","146529010006","R0118139",8636
"6638",9561,"2751 BRISTLECONE  WAY  LAFAYETTE Colorado","146529011008","R0118152",7785
"6639",9775,"0 PRAIRIE RIDGE  CT  LAFAYETTE Colorado","146529012005","R0118159",8008
"6640",6770,"1474 HIGH PLAINS  CT  LAFAYETTE Colorado","146529014006","R0118187",11846
"6641",7973,"1488 LARKSPUR N CT  LAFAYETTE Colorado","146529015002","R0118194",9307
"6642",1218,"1472 LARKSPUR N CT  LAFAYETTE Colorado","146529015006","R0118198",14415
"6643",9134,"1430 LARKSPUR S CT  LAFAYETTE Colorado","146529016006","R0118208",8616
"6644",6174,"2730 BRISTLECONE  CT  LAFAYETTE Colorado","146529017004","R0118217",7662
"6645",1265,"2729 WHITE OAK E CT  LAFAYETTE Colorado","146529018003","R0118221",7113
"6646",8741,"4854 10TH  ST  BOULDER Colorado","146112013003","R0118239",5445
"6647",7707,"4858 10TH  ST  BOULDER Colorado","146112013005","R0118241",5681
"6648",11173,"4857 10TH  ST  BOULDER Colorado","146112014002","R0118243",4973
"6649",1016,"4870 DAKOTA  BLVD  BOULDER Colorado","146112023001","R0118260",4603
"6650",5881,"4857 DAKOTA  BLVD  BOULDER Colorado","146112018002","R0118262",8258
"6651",10849,"4861 DAKOTA  BLVD  BOULDER Colorado","146112019003","R0118272",8977
"6652",5000,"140 WALNUT  ST  LOUISVILLE Colorado","157508330008","R0118283",15278
"6653",1568,"310 WIDGEON  LN  LONGMONT Colorado","131505112002","R0118288",10482
"6654",10261,"312 WIDGEON  LN  LONGMONT Colorado","131505113002","R0118292",9784
"6655",8111,NA,"158313201003","R0118509",40807
"6656",8576,"3665 CAYMAN  PL  BOULDER Colorado","146317422002","R0118523",7720
"6657",1043,"3765 CAYMAN  PL  BOULDER Colorado","146317422005","R0118526",7210
"6658",2422,"4016 ST LUCIA  ST  BOULDER Colorado","146317411002","R0118542",9533
"6659",1225,"3888 ST VINCENT  PL  BOULDER Colorado","146317411003","R0118543",9794
"6660",5535,"3385 ST VINCENT  PL  BOULDER Colorado","146317411014","R0118553",8009
"6661",6980,"4026 NEVIS  ST  BOULDER Colorado","146317411020","R0118559",7855
"6662",374,"4010 NEVIS  ST  BOULDER Colorado","146317411022","R0118561",8435
"6663",8258,"4009 NEVIS  ST  BOULDER Colorado","146317411025","R0118564",9628
"6664",3805,"4017 NEVIS  ST  BOULDER Colorado","146317411026","R0118565",8071
"6665",7540,"4107 NEVIS  ST  BOULDER Colorado","146317411033","R0118571",7882
"6666",5105,"4157 GUADELOUPE  ST  BOULDER Colorado","146317413008","R0118580",7541
"6667",9090,"3687 BARBADOS  PL  BOULDER Colorado","146317415007","R0118605",7700
"6668",1252,"4033 ST LUCIA  ST  BOULDER Colorado","146317418005","R0118630",6967
"6669",4828,"4074 BIMINI  CT  BOULDER Colorado","146317419011","R0118648",7061
"6670",4139,"4095 BIMINI  CT  BOULDER Colorado","146317420001","R0118650",7630
"6671",6384,"3344 MARTINIQUE  AVE  BOULDER Colorado","146317420012","R0118661",7581
"6672",6634,"4064 NEVIS  ST  BOULDER Colorado","146317421006","R0118667",8991
"6673",8843,"375 ASPENWOOD  CT  LAFAYETTE Colorado","157510417006","R0118886",8686
"6674",6440,"213 HIGH LONESOME  PT  LAFAYETTE Colorado","157504010004","R0118915",9304
"6675",7492,"2338 HIGH LONESOME  TRL  LAFAYETTE Colorado","157504012009","R0118928",9925
"6676",9182,"9757 NIWOT  RD  UNINCORPORATED Colorado","131528002005","R0118977",97400
"6677",9208,"93 SPRUCE  DR  UNINCORPORATED Colorado","119935001017","R0118988",29706
"6678",3414,"4069 HAWTHORNE  CIR  LONGMONT Colorado","131507404004","R0119004",9184
"6679",485,"4033 HAWTHORNE  CIR  LONGMONT Colorado","131507404010","R0119010",8201
"6680",1382,"4109 HAWTHORNE  PL  LONGMONT Colorado","131507405001","R0119013",8126
"6681",5121,"4122 HAWTHORNE  PL  LONGMONT Colorado","131507405009","R0119021",9206
"6682",8581,"4007 HAWTHORNE  CIR  LONGMONT Colorado","131507406003","R0119026",8025
"6683",11162,"3959 HAWTHORNE  CIR  LONGMONT Colorado","131507407003","R0119030",8243
"6684",6963,"3923 HAWTHORNE  CIR  LONGMONT Colorado","131507407009","R0119036",9099
"6685",9891,"3944 HAWTHORNE  CIR  LONGMONT Colorado","131507408005","R0119043",7965
"6686",8955,"4036 HAWTHORNE  CIR  LONGMONT Colorado","131507408017","R0119055",7604
"6687",7802,"4066 HAWTHORNE  CIR  LONGMONT Colorado","131507408022","R0119060",8930
"6688",6172,"4078 HAWTHORNE  CIR  LONGMONT Colorado","131507408024","R0119062",8358
"6689",10974,"7401 DEERFIELD  RD  UNINCORPORATED Colorado","131713005003","R0119080",178120
"6690",1184,"7445 DEERFIELD  RD  UNINCORPORATED Colorado","131713005004","R0119081",103006
"6691",3436,"2120 PARKVIEW  DR  LONGMONT Colorado","131516414009","R0119111",13540
"6692",4332,"2205 PARKVIEW  DR  LONGMONT Colorado","131516415011","R0119122",15215
"6693",5280,"2225 PARKVIEW  DR  LONGMONT Colorado","131516415013","R0119124",17784
"6694",7372,"2247 INDIAN PEAKS  CIR  LONGMONT Colorado","131516416006","R0119131",16703
"6695",2560,"2248 MARINER  DR  LONGMONT Colorado","120529224005","R0119145",16202
"6696",10289,"525 CHERRYWOOD  DR  LONGMONT Colorado","120535108009","R0119175",7349
"6697",2679,"1500 SKYLINE  LN  LONGMONT Colorado","120535110001","R0119197",7907
"6698",11205,"1530 SKYLINE  LN  LONGMONT Colorado","120535110006","R0119202",7360
"6699",8596,"1536 SKYLINE  LN  LONGMONT Colorado","120535110007","R0119203",7134
"6700",650,"1554 SKYLINE  LN  LONGMONT Colorado","120535110010","R0119206",9793
"6701",9906,"537 16TH E AVE  LONGMONT Colorado","120535110013","R0119209",6715
"6702",4509,"566 16TH E AVE  LONGMONT Colorado","120535111012","R0119228",8463
"6703",10210,"578 16TH E AVE  LONGMONT Colorado","120535111014","R0119230",7862
"6704",9073,"550 BRAINARD  CIR  LAFAYETTE Colorado","146533409001","R0119248",10268
"6705",5168,"566 BRAINARD  CIR  LAFAYETTE Colorado","146533409008","R0119255",10445
"6706",6475,"582 BRAINARD  CIR  LAFAYETTE Colorado","146533409012","R0119259",12570
"6707",1785,"586 BRAINARD  CIR  LAFAYETTE Colorado","146533409013","R0119260",10674
"6708",5953,"606 BRAINARD  CIR  LAFAYETTE Colorado","146533409018","R0119265",10038
"6709",7423,"614 BRAINARD  CIR  LAFAYETTE Colorado","146533409020","R0119267",9446
"6710",1727,"8695 SKYLAND  DR  UNINCORPORATED Colorado","131531115002","R0119286",54610
"6711",9065,"91 RED OAK  CT  ERIE Colorado","146523101002","R0119400",10529
"6712",6237,"228 HARVEST POINT  DR  ERIE Colorado","146523103006","R0119417",11120
"6713",10830,"154 AUTUMN  CT  ERIE Colorado","146523103009","R0119420",10755
"6714",9833,"146 AUTUMN  CT  ERIE Colorado","146523103010","R0119421",10899
"6715",8917,"193 MAPLEWOOD  DR  ERIE Colorado","146523104006","R0119447",10142
"6716",5948,"235 MAPLEWOOD  DR  ERIE Colorado","146523104010","R0119451",10720
"6717",4900,"275 MAPLEWOOD  DR  ERIE Colorado","146523104014","R0119455",10175
"6718",2970,"2101 WHEAT BERRY  CT  ERIE Colorado","146523104025","R0119466",10148
"6719",416,"347 MAPLEWOOD  DR  ERIE Colorado","146523104034","R0119475",11840
"6720",10527,"148 MAPLEWOOD  DR  ERIE Colorado","146523105010","R0119485",10260
"6721",5908,"223 YELLOWFIELD  WAY  ERIE Colorado","146523105015","R0119490",10926
"6722",1800,"343 HARVEST POINT  DR  ERIE Colorado","146523106004","R0119498",10581
"6723",3439,"179 HARVEST POINT  DR  ERIE Colorado","146523106014","R0119508",10923
"6724",7045,"2049 AMBER  CT  ERIE Colorado","146523107001","R0119523",10931
"6725",7928,"2092 AMBER  CT  ERIE Colorado","146523107009","R0119531",10472
"6726",11023,"2066 AMBER  CT  ERIE Colorado","146523107011","R0119533",11397
"6727",4899,"2112 WHEAT BERRY  CT  ERIE Colorado","146523108002","R0119541",10097
"6728",5200,"445 WHEAT BERRY  DR  ERIE Colorado","146523109002","R0119546",13666
"6729",5732,"377 WHEAT BERRY  DR  ERIE Colorado","146523109007","R0119551",10944
"6730",3408,"434 HARVEST POINT  DR  ERIE Colorado","146523109019","R0119563",10082
"6731",9460,"426 WHEAT BERRY  DR  ERIE Colorado","146523110005","R0119568",15979
"6732",10829,"416 WHEAT BERRY  DR  ERIE Colorado","146523110006","R0119569",13845
"6733",7193,"364 WHEAT BERRY  DR  ERIE Colorado","146523110011","R0119574",10093
"6734",3043,"305 WHITETAIL  CIR  LAFAYETTE Colorado","157515105002","R0119595",8161
"6735",1980,"309 WHITETAIL  CIR  LAFAYETTE Colorado","157515105003","R0119596",8641
"6736",8388,"341 BOBCAT  PT  LAFAYETTE Colorado","157515105011","R0119604",10199
"6737",870,"365 WHITETAIL  CIR  LAFAYETTE Colorado","157515105017","R0119610",8345
"6738",698,"379 PIKA  PT  LAFAYETTE Colorado","157515105021","R0119614",9899
"6739",5250,"317 MARMOT  PT  LAFAYETTE Colorado","157515108005","R0119659",12065
"6740",2468,"325 MARMOT  PT  LAFAYETTE Colorado","157515108007","R0119661",9472
"6741",3121,"333 MARMOT  PT  LAFAYETTE Colorado","157515108009","R0119663",9686
"6742",7579,"430 WHITETAIL  CIR  LAFAYETTE Colorado","157515108022","R0119676",8766
"6743",4646,"424 WHITETAIL  CIR  LAFAYETTE Colorado","157515108023","R0119677",9454
"6744",3629,"455 WHITETAIL  CIR  LAFAYETTE Colorado","157515109014","R0119694",11616
"6745",4534,"469 WHITETAIL  CIR  LAFAYETTE Colorado","157515109016","R0119696",11756
"6746",9244,"481 WHITETAIL  CIR  LAFAYETTE Colorado","157515109019","R0119699",10614
"6747",1331,"2346 EAGLEVIEW  CIR  LONGMONT Colorado","131516308001","R0119738",8903
"6748",7093,"2316 BLUE BIRD  DR  LONGMONT Colorado","131516309002","R0119757",11379
"6749",8144,"301 EMMA E ST  LAFAYETTE Colorado","157502259001","R0119782",7172
"6750",3224,"291 ALPINE  DR  NEDERLAND Colorado","158118018001","R0119784",26482
"6751",11130,"1075 LINDEN  AVE  BOULDER Colorado","146124103002","R0119800",23503
"6752",3520,"840 PENDLETON  AVE  LONGMONT Colorado","131502123005","R0119822",7372
"6753",1751,"718 PENDLETON  AVE  LONGMONT Colorado","131502123006","R0119823",8061
"6754",439,"701 PENDLETON  AVE  LONGMONT Colorado","131502125001","R0119834",7891
"6755",8134,"845 PENDLETON  AVE  LONGMONT Colorado","131502125006","R0119839",7821
